opportunity_id,account_id,sales_rep_id,stage_id,lead_source_id,industry_id,region_id,opportunity_value_usd,weighted_pipeline_value,created_date,stage_entry_date,stage_exit_date,closed_date,is_won,is_lost,loss_reason,days_in_stage,days_to_close,sales_cycle_days,forecast_amount_usd,forecast_stage,forecast_close_date,is_forecast_accurate,forecast_accuracy_variance_pct,proposal_template_version
3135,160,7,6,2,1,1,164912,120790,2024-07-24,2024-07-24,2024-09-12,2024-11-21,0,0,Budget,59,86,95,99810,Negotiation,2024-11-08,1,1,new
3136,71,1,3,3,1,1,190319,178933,2024-09-20,2024-09-20,2024-12-16,2024-11-01,0,1,No Decision,68,93,38,65360,Negotiation,2024-11-26,1,1,new
3137,136,10,5,4,1,1,94676,171240,2024-07-28,2024-07-28,2024-10-26,2024-09-03,0,1,No Decision,58,116,109,23719,Negotiation,2024-09-27,1,0,new
3138,6,11,1,1,1,1,163560,46096,2023-10-21,2023-10-21,2024-01-11,2024-02-27,0,0,Budget,48,38,22,58704,Negotiation,2024-02-20,1,1,new
3139,124,3,6,4,1,1,215416,29353,2023-10-17,2023-10-17,2023-11-01,2023-12-09,0,0,Timing,83,40,21,146468,Negotiation,2023-12-19,1,0,new
3140,69,8,1,4,1,1,71698,65310,2023-12-05,2023-12-05,2024-01-09,2023-12-27,1,0,Budget,28,88,93,100012,Negotiation,2024-01-23,1,1,new
3141,76,8,6,2,1,1,225068,223976,2024-07-13,2024-07-13,2024-08-18,2024-10-10,0,0,Timing,112,86,53,184613,Negotiation,2024-11-08,1,0,new
3142,34,7,4,1,1,1,36751,49096,2024-11-12,2024-11-12,2024-12-01,2025-02-11,1,0,No Decision,60,46,12,209216,Negotiation,2024-12-21,1,0,new
3143,318,5,2,1,1,1,210166,178948,2023-01-30,2023-01-30,2023-03-31,2023-06-15,0,1,Competitor,35,9,10,225217,Negotiation,2023-04-15,1,1,new
3144,94,7,6,4,1,1,174139,86395,2023-03-09,2023-03-09,2023-06-02,2023-05-16,0,1,Timing,100,83,44,249970,Negotiation,2023-07-04,0,1,new
3145,196,8,5,4,1,1,184199,90799,2024-01-26,2024-01-26,2024-03-15,2024-03-22,0,1,Budget,68,69,29,93727,Negotiation,2024-04-03,0,0,new
3146,75,4,3,1,1,1,228835,226858,2024-02-01,2024-02-01,2024-03-02,2024-03-15,0,1,Competitor,102,13,89,201079,Negotiation,2024-03-12,0,1,new
3147,1,1,5,3,1,1,20831,33698,2024-02-18,2024-02-18,2024-05-08,2024-06-24,1,0,Competitor,81,116,42,220177,Negotiation,2024-04-03,0,0,new
3148,199,4,5,3,1,1,96981,30479,2024-12-02,2024-12-02,2024-12-20,2025-01-21,0,1,Budget,114,86,63,67467,Negotiation,2025-02-03,1,0,new
3149,140,2,5,4,1,1,23776,165206,2023-03-17,2023-03-17,2023-04-05,2023-07-09,0,0,Budget,54,45,88,117728,Negotiation,2023-06-10,1,1,new
3150,47,11,5,2,1,1,93090,132256,2024-03-22,2024-03-22,2024-05-31,2024-07-26,0,1,Competitor,110,9,15,24628,Negotiation,2024-05-14,0,1,new
3151,252,4,5,3,1,1,62773,21161,2023-09-27,2023-09-27,2023-11-12,2023-11-28,1,0,No Decision,118,87,88,119881,Negotiation,2024-02-10,1,1,new
3152,32,4,6,4,1,1,91416,163225,2023-07-22,2023-07-22,2023-08-08,2023-11-10,0,1,Budget,27,36,67,149143,Negotiation,2023-09-14,1,0,new
3153,30,2,6,4,1,1,37109,142947,2024-05-25,2024-05-25,2024-06-07,2024-10-01,1,0,Budget,83,106,96,222123,Negotiation,2024-07-08,1,0,new
3154,50,8,6,1,1,1,173658,197517,2023-03-01,2023-03-01,2023-03-09,2023-05-12,0,0,No Decision,35,115,14,234681,Negotiation,2023-05-28,1,0,new
3155,166,5,4,2,1,1,28294,33482,2024-04-14,2024-04-14,2024-05-26,2024-08-17,1,0,No Decision,67,102,110,31054,Negotiation,2024-06-11,0,1,new
3156,82,1,6,1,1,1,41065,54019,2024-06-29,2024-06-29,2024-08-24,2024-11-16,1,0,Timing,89,23,33,102641,Negotiation,2024-07-28,1,0,new
3157,270,5,6,4,1,1,138762,241794,2024-10-30,2024-10-30,2024-11-19,2025-02-01,1,0,No Decision,78,64,112,37679,Negotiation,2025-02-22,1,1,new
3158,145,4,5,1,1,1,133516,50243,2024-01-13,2024-01-13,2024-01-21,2024-04-25,0,0,Timing,43,9,117,153612,Negotiation,2024-03-24,1,0,new
3159,273,12,3,1,1,1,222262,45370,2024-08-15,2024-08-15,2024-10-14,2024-12-15,0,0,No Decision,57,12,73,40441,Negotiation,2024-11-12,1,1,new
3160,155,1,5,1,1,1,97398,33713,2024-10-14,2024-10-14,2025-01-10,2025-02-10,1,0,Competitor,112,21,69,25949,Negotiation,2024-12-10,1,0,new
3161,121,1,5,4,1,1,16944,233263,2023-03-02,2023-03-02,2023-03-21,2023-06-17,1,0,Competitor,57,107,86,47472,Negotiation,2023-05-16,0,1,new
3162,109,1,6,4,1,1,113927,42252,2023-12-15,2023-12-15,2024-01-17,2024-02-07,0,1,Competitor,58,68,18,41393,Negotiation,2024-03-19,0,0,new
3163,149,4,6,4,1,1,237555,178024,2024-12-19,2024-12-19,2025-02-08,2025-05-01,0,0,Timing,77,59,81,140168,Negotiation,2025-02-15,1,1,new
3164,45,10,4,2,1,1,133573,25600,2024-01-06,2024-01-06,2024-03-21,2024-03-06,1,0,Timing,23,108,113,36638,Negotiation,2024-03-11,1,1,new
3165,26,10,7,1,1,1,63512,21192,2024-10-09,2024-10-09,2025-01-02,2024-12-08,0,0,No Decision,68,58,47,72178,Negotiation,2024-11-18,1,0,new
3166,9,6,3,2,1,1,148523,63694,2023-07-08,2023-07-08,2023-07-19,2023-09-16,0,1,Timing,73,14,100,25685,Negotiation,2023-08-31,0,0,new
3167,300,12,6,3,1,1,19214,31429,2023-02-16,2023-02-16,2023-05-14,2023-03-28,0,1,Competitor,50,60,85,108650,Negotiation,2023-06-12,0,1,new
3168,166,12,7,1,1,1,39643,49155,2024-06-25,2024-06-25,2024-09-14,2024-09-22,0,0,Timing,88,57,112,249378,Negotiation,2024-11-07,1,0,new
3169,287,8,2,3,1,1,133752,24237,2023-06-16,2023-06-16,2023-09-11,2023-08-15,0,1,Budget,8,49,32,204952,Negotiation,2023-09-24,0,1,new
3170,34,9,6,4,1,1,157980,138246,2023-12-08,2023-12-08,2024-02-09,2024-01-30,0,0,No Decision,36,105,57,66686,Negotiation,2024-02-20,1,1,new
3171,15,7,5,4,1,1,25095,37964,2023-06-17,2023-06-17,2023-07-03,2023-08-18,0,1,Competitor,108,93,92,54313,Negotiation,2023-09-15,1,1,new
3172,10,9,2,2,1,1,18042,170079,2023-05-11,2023-05-11,2023-07-17,2023-08-22,0,0,Budget,41,108,89,46977,Negotiation,2023-07-12,1,1,new
3173,107,12,2,4,1,1,97699,25990,2023-10-16,2023-10-16,2023-11-15,2024-01-09,1,0,No Decision,36,64,114,215934,Negotiation,2024-02-16,1,0,new
3174,275,12,6,1,1,1,61899,34055,2024-08-08,2024-08-08,2024-09-26,2024-10-14,1,0,Timing,26,20,7,25931,Negotiation,2024-10-15,0,1,new
3175,147,10,4,1,1,1,25568,74921,2024-10-13,2024-10-13,2024-12-17,2024-11-28,1,0,Budget,61,18,9,186858,Negotiation,2024-11-12,1,1,new
3176,85,1,2,2,1,1,22120,128447,2023-10-02,2023-10-02,2023-10-21,2023-12-11,0,0,No Decision,115,40,119,52368,Negotiation,2024-01-03,1,0,new
3177,143,12,4,2,1,1,42391,127175,2023-11-12,2023-11-12,2023-12-06,2024-03-29,0,1,Timing,109,30,76,63247,Negotiation,2023-12-18,0,1,new
3178,41,2,4,4,1,1,116750,38521,2023-12-30,2023-12-30,2024-03-12,2024-05-11,0,1,Budget,110,8,37,200740,Negotiation,2024-02-05,1,0,new
3179,298,2,2,3,1,1,25151,21755,2024-08-14,2024-08-14,2024-10-06,2024-11-26,0,1,No Decision,72,82,13,46843,Negotiation,2024-09-18,1,0,new
3180,26,11,5,1,1,1,49844,21811,2024-11-10,2024-11-10,2024-12-27,2025-02-14,0,1,Competitor,120,104,17,33008,Negotiation,2025-02-20,1,1,new
3181,95,7,3,1,1,1,222045,167118,2023-07-02,2023-07-02,2023-07-25,2023-10-31,0,0,Timing,30,50,37,28182,Negotiation,2023-09-20,1,0,new
3182,247,7,5,2,1,1,18485,156726,2024-11-19,2024-11-19,2025-02-17,2025-03-04,0,1,Competitor,79,71,17,188816,Negotiation,2025-03-13,1,0,new
3183,238,5,3,2,1,1,73350,101872,2023-09-16,2023-09-16,2023-11-22,2024-01-15,1,0,No Decision,66,62,104,210544,Negotiation,2024-01-22,1,1,new
3184,85,10,6,4,1,1,39934,24454,2024-03-28,2024-03-28,2024-06-21,2024-06-20,1,0,No Decision,63,81,41,31815,Negotiation,2024-06-10,0,0,new
3185,144,7,2,2,1,1,122293,110345,2024-02-12,2024-02-12,2024-04-26,2024-05-09,1,0,Budget,7,35,95,92147,Negotiation,2024-05-06,0,0,new
3186,16,8,2,3,1,1,58938,118003,2023-09-13,2023-09-13,2023-10-08,2023-12-15,1,0,No Decision,87,70,20,48192,Negotiation,2023-10-20,0,0,new
3187,223,9,4,1,1,1,185608,25469,2023-08-06,2023-08-06,2023-10-29,2023-10-04,0,1,No Decision,92,113,35,76789,Negotiation,2023-09-25,0,0,new
3188,209,2,5,3,1,1,241654,18819,2024-05-31,2024-05-31,2024-07-03,2024-09-05,0,1,Timing,44,34,119,23925,Negotiation,2024-07-24,0,1,new
3189,32,3,5,3,1,1,233552,132429,2023-02-20,2023-02-20,2023-04-24,2023-04-17,1,0,Timing,69,27,90,26386,Negotiation,2023-06-20,1,0,new
3190,267,11,4,3,1,1,112301,203653,2023-01-25,2023-01-25,2023-03-12,2023-02-18,1,0,Timing,81,80,56,131590,Negotiation,2023-04-20,1,1,new
3191,17,10,6,1,1,1,44942,187325,2023-02-16,2023-02-16,2023-03-16,2023-04-05,0,1,Competitor,115,11,7,94313,Negotiation,2023-05-09,1,1,new
3192,182,7,6,1,1,1,202415,37933,2024-08-23,2024-08-23,2024-09-28,2024-11-02,1,0,Competitor,83,25,87,201975,Negotiation,2024-12-10,1,1,new
3193,63,3,5,2,1,1,101988,226383,2023-06-26,2023-06-26,2023-08-16,2023-09-12,1,0,No Decision,113,71,33,240608,Negotiation,2023-08-19,1,1,new
3194,190,6,5,4,1,1,103605,139132,2023-02-27,2023-02-27,2023-03-04,2023-04-18,1,0,Timing,79,16,27,27142,Negotiation,2023-04-05,1,1,new
3195,27,12,5,4,1,1,24126,23189,2023-12-21,2023-12-21,2024-03-07,2024-02-02,1,0,Budget,5,26,70,27803,Negotiation,2024-01-22,1,0,new
3196,14,4,5,1,1,1,19652,127442,2023-09-25,2023-09-25,2023-12-11,2023-11-25,0,0,No Decision,25,48,42,41017,Negotiation,2023-11-20,1,0,new
3197,53,3,1,3,1,1,213449,42868,2023-04-04,2023-04-04,2023-04-22,2023-06-28,0,1,Timing,9,12,51,210492,Negotiation,2023-06-12,1,0,new
3198,70,2,5,4,1,1,47118,196924,2024-07-20,2024-07-20,2024-08-16,2024-08-18,0,0,Competitor,38,6,91,240910,Negotiation,2024-10-08,1,1,new
3199,31,11,6,2,1,1,16300,147209,2024-07-23,2024-07-23,2024-10-08,2024-11-09,0,1,No Decision,111,98,13,202459,Negotiation,2024-11-21,1,1,new
3200,69,3,7,3,1,1,135267,202999,2024-01-04,2024-01-04,2024-01-17,2024-04-16,0,0,Competitor,40,27,38,243217,Negotiation,2024-02-14,1,1,new
3201,119,10,5,3,1,1,17026,36564,2024-03-29,2024-03-29,2024-05-07,2024-06-06,1,0,Budget,82,63,59,210668,Negotiation,2024-07-28,1,0,new
3202,208,7,5,1,1,1,94717,135618,2023-06-04,2023-06-04,2023-08-03,2023-08-07,0,1,No Decision,23,39,24,123767,Negotiation,2023-10-03,1,0,new
3203,96,1,5,3,1,1,191323,171375,2024-09-05,2024-09-05,2024-12-03,2024-11-15,1,0,No Decision,10,52,86,240489,Negotiation,2024-11-01,1,1,new
3204,15,4,5,2,1,1,164507,214596,2023-07-31,2023-07-31,2023-10-13,2023-10-21,0,0,Timing,79,112,44,42513,Negotiation,2023-09-28,0,1,new
3205,243,1,6,2,1,1,122456,153281,2024-03-07,2024-03-07,2024-05-14,2024-05-26,1,0,No Decision,15,15,13,130906,Negotiation,2024-06-23,0,0,new
3206,193,2,6,4,1,1,31293,172858,2024-10-13,2024-10-13,2024-10-28,2024-11-09,1,0,Timing,112,80,18,212016,Negotiation,2025-02-04,1,1,new
3207,20,4,6,1,1,1,169259,57079,2023-08-08,2023-08-08,2023-08-30,2023-08-30,1,0,No Decision,47,107,113,232575,Negotiation,2023-12-04,1,0,new
3208,126,1,1,1,1,1,52136,27037,2024-10-19,2024-10-19,2024-12-23,2024-11-27,0,0,Timing,79,51,117,229563,Negotiation,2024-12-20,1,1,new
3209,141,8,1,1,1,1,181264,31210,2023-04-20,2023-04-20,2023-05-11,2023-05-29,0,1,Competitor,117,23,43,147259,Negotiation,2023-08-17,1,1,new
3210,268,12,5,2,1,1,66388,127564,2023-01-29,2023-01-29,2023-03-04,2023-05-27,1,0,Competitor,78,74,66,207607,Negotiation,2023-04-18,0,1,new
3211,16,5,3,1,1,1,74163,27049,2023-07-26,2023-07-26,2023-10-13,2023-10-12,1,0,Timing,16,28,117,111696,Negotiation,2023-08-27,1,0,new
3212,181,3,7,1,1,1,26415,23150,2023-01-27,2023-01-27,2023-02-22,2023-02-26,0,1,Competitor,108,70,27,42150,Negotiation,2023-05-12,1,1,new
3213,200,10,6,3,1,1,231921,205893,2024-12-11,2024-12-11,2025-01-14,2025-01-13,0,1,Competitor,112,54,21,20639,Negotiation,2025-03-16,1,1,new
3214,296,10,2,3,1,1,46737,168581,2024-04-22,2024-04-22,2024-07-18,2024-07-20,0,1,Timing,68,96,35,246599,Negotiation,2024-06-06,0,0,new
3215,274,11,5,1,1,1,125355,89420,2023-03-13,2023-03-13,2023-03-20,2023-04-15,0,0,Competitor,94,83,90,24681,Negotiation,2023-07-27,0,0,new
3216,278,9,1,1,1,1,236046,17671,2023-08-23,2023-08-23,2023-10-27,2023-12-01,1,0,Competitor,14,87,32,244893,Negotiation,2023-11-29,0,1,new
3217,1,1,6,4,1,1,234131,24876,2024-11-26,2024-11-26,2025-02-15,2025-02-26,0,0,Budget,81,118,95,130445,Negotiation,2025-01-12,0,1,new
3218,195,7,4,2,1,1,148524,126481,2023-05-26,2023-05-26,2023-06-03,2023-09-03,0,0,Timing,87,84,97,39118,Negotiation,2023-09-20,1,0,new
3219,293,4,5,1,1,1,203996,32086,2023-10-04,2023-10-04,2023-11-24,2023-11-29,0,0,Budget,6,83,78,186748,Negotiation,2023-10-24,1,0,new
3220,306,5,6,3,1,1,151645,56182,2023-06-18,2023-06-18,2023-07-25,2023-07-23,1,0,Competitor,43,103,26,121681,Negotiation,2023-08-21,1,1,new
3221,147,7,2,4,1,1,107697,126812,2023-11-29,2023-11-29,2023-12-09,2024-01-02,0,0,Budget,31,76,99,168834,Negotiation,2024-02-24,1,1,new
3222,233,1,5,1,1,1,38671,135821,2024-01-28,2024-01-28,2024-04-07,2024-05-27,1,0,Competitor,21,75,66,45833,Negotiation,2024-05-29,1,1,new
3223,232,5,5,4,1,1,83745,170929,2024-01-12,2024-01-12,2024-03-25,2024-04-22,1,0,Competitor,27,19,113,226820,Negotiation,2024-04-11,1,1,new
3224,264,12,5,4,1,1,31547,210497,2023-01-10,2023-01-10,2023-04-04,2023-04-12,0,0,No Decision,96,28,53,208048,Negotiation,2023-03-17,1,1,new
3225,254,1,5,2,1,1,95516,65555,2023-09-01,2023-09-01,2023-10-13,2023-12-01,0,0,Budget,10,104,81,167462,Negotiation,2023-10-21,0,0,new
3226,23,9,3,3,1,1,196290,48578,2024-10-22,2024-10-22,2025-01-17,2025-03-04,1,0,Competitor,96,96,92,128597,Negotiation,2024-12-09,0,1,new
3227,192,10,3,4,1,1,108507,41531,2024-08-09,2024-08-09,2024-09-15,2024-10-09,0,1,Competitor,63,74,43,39313,Negotiation,2024-09-22,0,1,new
3228,100,1,6,2,1,1,122516,114542,2024-04-21,2024-04-21,2024-04-28,2024-06-22,0,0,Timing,32,15,19,245279,Negotiation,2024-07-22,1,1,new
3229,217,2,7,4,1,1,143409,231093,2024-02-25,2024-02-25,2024-05-08,2024-06-22,0,1,Timing,29,45,17,115478,Negotiation,2024-05-31,1,1,new
3230,153,9,6,1,1,1,96202,198992,2023-02-27,2023-02-27,2023-04-10,2023-05-11,1,0,Competitor,119,38,78,111094,Negotiation,2023-03-27,1,0,new
3231,134,8,7,1,1,1,36267,232025,2024-12-03,2024-12-03,2024-12-22,2025-04-18,0,1,No Decision,11,42,20,109558,Negotiation,2025-01-19,0,1,new
3232,229,2,1,1,1,1,74874,161308,2023-01-31,2023-01-31,2023-04-07,2023-04-29,1,0,Budget,39,22,50,21609,Negotiation,2023-05-06,1,0,new
3233,4,4,2,4,1,1,205237,121870,2023-02-13,2023-02-13,2023-02-25,2023-05-09,0,0,Budget,118,16,96,119692,Negotiation,2023-03-29,1,1,new
3234,281,9,2,1,1,1,223033,190555,2023-07-29,2023-07-29,2023-08-31,2023-11-22,1,0,Competitor,23,60,47,232806,Negotiation,2023-12-02,1,1,new
3235,224,12,5,4,1,1,16984,68125,2023-06-18,2023-06-18,2023-08-03,2023-08-15,1,0,Competitor,82,72,109,40895,Negotiation,2023-07-09,0,1,new
3236,198,2,2,1,1,1,196029,228895,2023-07-19,2023-07-19,2023-09-14,2023-10-26,0,1,Competitor,108,29,99,46328,Negotiation,2023-10-28,0,0,new
3237,11,2,4,4,1,1,226842,157059,2023-09-25,2023-09-25,2023-11-25,2023-10-26,1,0,Timing,86,11,64,15671,Negotiation,2023-12-05,1,1,new
3238,144,4,5,4,1,1,209981,44183,2024-01-04,2024-01-04,2024-01-13,2024-05-12,1,0,No Decision,50,86,110,34886,Negotiation,2024-03-21,0,1,new
3239,38,3,4,1,1,1,190871,160896,2023-09-21,2023-09-21,2023-10-17,2023-11-19,0,1,No Decision,86,86,56,133402,Negotiation,2024-02-04,0,1,new
3240,223,9,1,2,1,1,249560,95672,2023-09-06,2023-09-06,2023-09-20,2023-10-29,0,0,No Decision,90,98,6,46166,Negotiation,2023-12-04,1,1,new
3241,224,2,6,4,1,1,49264,172366,2024-02-05,2024-02-05,2024-03-18,2024-04-02,0,1,No Decision,62,13,88,216217,Negotiation,2024-02-25,1,1,new
3242,118,7,5,3,1,1,148020,212202,2024-03-11,2024-03-11,2024-05-11,2024-06-09,0,1,Timing,110,8,90,23099,Negotiation,2024-05-24,0,0,new
3243,237,5,3,2,1,1,123763,169543,2023-12-07,2023-12-07,2024-02-27,2024-01-06,0,1,No Decision,6,19,11,178760,Negotiation,2024-04-17,0,0,new
3244,247,7,5,3,1,1,238236,215871,2024-01-01,2024-01-01,2024-01-25,2024-05-07,0,0,Competitor,31,99,119,78949,Negotiation,2024-02-24,1,0,new
3245,139,3,5,4,1,1,30943,49127,2023-06-05,2023-06-05,2023-06-28,2023-09-15,1,0,Budget,67,41,37,46114,Negotiation,2023-08-22,1,0,new
3246,211,5,4,3,1,1,200810,68495,2024-02-13,2024-02-13,2024-03-18,2024-05-29,0,0,Timing,95,17,87,35613,Negotiation,2024-03-04,1,1,new
3247,76,10,5,3,1,1,84509,30014,2024-01-16,2024-01-16,2024-03-07,2024-04-18,0,0,Budget,24,44,104,125808,Negotiation,2024-04-18,1,1,new
3248,41,1,5,4,1,1,191825,239512,2024-05-02,2024-05-02,2024-07-18,2024-06-06,0,0,Timing,28,105,119,15021,Negotiation,2024-08-06,1,1,new
3249,5,11,5,4,1,1,147560,167511,2024-03-19,2024-03-19,2024-04-18,2024-07-04,0,0,No Decision,46,120,15,62311,Negotiation,2024-06-26,1,0,new
3250,257,1,6,4,1,1,93607,146848,2024-02-26,2024-02-26,2024-04-24,2024-03-30,0,0,Timing,116,6,82,123880,Negotiation,2024-07-06,1,0,new
3251,87,5,5,4,1,1,42450,104186,2023-04-07,2023-04-07,2023-06-17,2023-07-24,0,1,Timing,93,24,52,173775,Negotiation,2023-08-24,0,1,new
3252,133,11,6,4,1,1,100021,103019,2024-01-15,2024-01-15,2024-04-04,2024-05-20,1,0,No Decision,66,97,28,28243,Negotiation,2024-05-11,1,0,new
3253,67,6,3,2,1,1,132551,153049,2024-04-12,2024-04-12,2024-06-09,2024-07-09,0,1,No Decision,115,59,95,159130,Negotiation,2024-06-22,1,0,new
3254,33,4,4,3,1,1,176565,133227,2024-06-22,2024-06-22,2024-08-16,2024-10-15,0,1,No Decision,85,107,110,188060,Negotiation,2024-09-15,0,1,new
3255,246,12,1,2,1,1,168453,177205,2024-10-20,2024-10-20,2024-12-05,2024-12-27,0,0,Timing,6,50,118,62947,Negotiation,2024-12-03,1,1,new
3256,93,2,4,2,1,1,15954,203061,2023-11-16,2023-11-16,2023-12-17,2023-12-30,0,0,Timing,51,14,119,82723,Negotiation,2024-02-13,0,0,new
3257,277,12,5,1,1,1,42493,18009,2023-08-30,2023-08-30,2023-09-24,2023-12-02,1,0,Timing,88,98,95,34405,Negotiation,2023-12-10,0,0,new
3258,148,8,5,2,1,1,15045,23883,2023-04-18,2023-04-18,2023-06-24,2023-07-17,0,0,Competitor,117,45,11,232534,Negotiation,2023-06-25,1,0,new
3259,255,6,6,4,1,1,246667,244009,2023-09-29,2023-09-29,2023-12-18,2023-11-16,0,1,No Decision,95,45,74,24509,Negotiation,2023-10-23,1,0,new
3260,257,6,3,1,1,1,91242,95280,2023-03-18,2023-03-18,2023-03-28,2023-05-03,1,0,No Decision,85,119,47,15679,Negotiation,2023-06-19,1,0,new
3261,5,6,5,4,1,1,152173,171166,2024-01-19,2024-01-19,2024-02-03,2024-04-13,0,1,Budget,83,56,113,40691,Negotiation,2024-03-15,1,1,new
3262,267,4,6,4,1,1,164483,83389,2024-09-30,2024-09-30,2024-10-18,2024-10-25,0,1,Timing,63,14,15,200862,Negotiation,2025-01-18,0,0,new
3263,320,7,7,1,1,1,23953,160164,2023-07-18,2023-07-18,2023-10-16,2023-11-08,0,1,Budget,103,48,48,98069,Negotiation,2023-11-25,1,1,new
3264,122,7,5,3,1,1,225011,31888,2023-09-02,2023-09-02,2023-11-24,2023-09-27,1,0,Competitor,99,69,111,55371,Negotiation,2023-10-20,1,1,new
3265,311,5,5,2,1,1,230831,109310,2024-12-20,2024-12-20,2025-02-13,2025-03-03,0,1,No Decision,119,7,49,100602,Negotiation,2025-01-22,0,1,new
3266,183,7,5,2,1,1,66037,25597,2023-03-23,2023-03-23,2023-04-07,2023-05-20,0,0,No Decision,44,27,77,48962,Negotiation,2023-07-05,1,0,new
3267,269,1,5,4,1,1,39533,40678,2024-03-30,2024-03-30,2024-06-23,2024-05-07,0,0,Competitor,102,9,34,47005,Negotiation,2024-05-06,0,1,new
3268,268,8,6,3,1,1,55175,36998,2024-07-07,2024-07-07,2024-08-13,2024-08-20,0,0,Competitor,17,74,68,22620,Negotiation,2024-10-09,1,0,new
3269,289,3,7,1,1,1,30588,245678,2024-08-23,2024-08-23,2024-09-21,2024-11-20,0,0,Competitor,110,50,83,28730,Negotiation,2024-10-31,0,0,new
3270,214,11,7,1,1,1,167898,92197,2023-07-22,2023-07-22,2023-09-06,2023-09-15,0,1,No Decision,82,71,105,226067,Negotiation,2023-08-22,1,1,new
3271,67,9,6,1,1,1,202314,42384,2023-08-21,2023-08-21,2023-10-02,2023-12-29,0,0,Competitor,13,111,68,16284,Negotiation,2023-12-20,0,1,new
3272,26,7,1,2,1,1,18756,33410,2024-10-15,2024-10-15,2024-11-16,2025-02-28,1,0,No Decision,8,33,107,15189,Negotiation,2025-01-07,1,1,new
3273,48,10,6,2,1,1,247086,193368,2024-09-17,2024-09-17,2024-10-23,2025-01-03,0,0,Timing,5,40,84,167170,Negotiation,2025-01-17,1,1,new
3274,117,8,5,2,1,1,98214,96248,2024-06-26,2024-06-26,2024-08-07,2024-10-08,0,1,Competitor,66,112,36,152730,Negotiation,2024-08-14,0,0,new
3275,97,9,7,1,1,1,61616,194027,2023-08-01,2023-08-01,2023-10-12,2023-12-03,0,1,Competitor,41,59,54,77867,Negotiation,2023-10-31,0,1,new
3276,86,9,6,1,1,1,43415,226333,2023-02-27,2023-02-27,2023-04-05,2023-05-21,0,0,Competitor,15,103,106,33955,Negotiation,2023-05-27,1,1,new
3277,78,3,7,1,1,1,27179,41243,2024-11-09,2024-11-09,2024-12-13,2025-02-01,1,0,No Decision,48,93,11,69705,Negotiation,2025-02-08,1,0,new
3278,162,3,1,2,1,1,203280,36099,2023-12-10,2023-12-10,2024-01-23,2024-03-21,0,0,Budget,13,18,97,32020,Negotiation,2024-01-06,0,0,new
3279,61,8,5,3,1,1,111170,214158,2023-10-04,2023-10-04,2023-12-06,2023-10-27,0,0,Competitor,111,32,73,41508,Negotiation,2024-01-02,1,1,new
3280,37,7,5,2,1,1,232966,35539,2023-11-26,2023-11-26,2023-12-15,2024-01-04,1,0,Competitor,62,111,55,92387,Negotiation,2023-12-27,1,1,new
3281,153,4,5,3,1,1,23480,155282,2024-07-24,2024-07-24,2024-10-22,2024-10-11,1,0,Budget,62,17,48,34622,Negotiation,2024-10-09,1,1,new
3282,148,10,6,2,1,1,189764,141539,2023-04-25,2023-04-25,2023-05-22,2023-08-02,1,0,Budget,104,30,112,167471,Negotiation,2023-06-11,1,0,new
3283,265,2,7,2,1,1,62862,217538,2023-07-27,2023-07-27,2023-09-30,2023-10-01,0,0,Competitor,95,22,9,141225,Negotiation,2023-11-17,1,0,new
3284,51,9,4,3,1,1,19953,226542,2023-04-01,2023-04-01,2023-05-23,2023-07-04,1,0,Budget,63,68,113,25126,Negotiation,2023-05-01,0,1,new
3285,33,12,5,4,1,1,214023,67002,2023-10-02,2023-10-02,2023-12-21,2023-11-18,1,0,Budget,120,30,114,120550,Negotiation,2024-02-17,1,1,new
3286,153,12,2,2,1,1,99375,42081,2024-01-25,2024-01-25,2024-04-12,2024-04-25,0,1,Competitor,93,45,104,227741,Negotiation,2024-05-28,1,1,new
3287,40,8,3,4,1,1,137338,216305,2024-02-29,2024-02-29,2024-03-10,2024-04-17,1,0,Competitor,94,9,31,245419,Negotiation,2024-07-04,1,1,new
3288,303,9,5,2,1,1,119233,28001,2024-10-17,2024-10-17,2024-12-10,2024-12-27,1,0,Budget,118,74,51,199214,Negotiation,2024-11-08,0,1,new
3289,27,11,3,1,1,1,18177,47980,2024-10-02,2024-10-02,2024-11-02,2024-12-30,0,1,No Decision,119,64,86,212533,Negotiation,2024-12-06,1,1,new
3290,298,10,7,1,1,1,108399,40169,2023-08-17,2023-08-17,2023-09-24,2023-11-03,0,0,Timing,50,74,51,21125,Negotiation,2023-10-19,1,0,new
3291,305,11,5,4,1,1,141976,102032,2023-01-31,2023-01-31,2023-03-29,2023-03-21,0,1,No Decision,37,90,95,22139,Negotiation,2023-04-16,1,0,new
3292,57,8,6,2,1,1,158829,89716,2023-04-07,2023-04-07,2023-06-11,2023-05-16,0,0,Competitor,106,28,64,27722,Negotiation,2023-07-01,0,0,new
3293,42,8,5,4,1,1,17475,236374,2023-12-21,2023-12-21,2024-03-01,2024-01-10,1,0,No Decision,85,22,66,24232,Negotiation,2024-03-03,0,0,new
3294,197,5,3,2,1,1,201964,95785,2023-10-26,2023-10-26,2023-11-27,2024-01-05,0,1,Competitor,89,85,48,65732,Negotiation,2024-03-13,1,1,new
3295,309,8,5,2,1,1,84676,242711,2023-07-11,2023-07-11,2023-08-20,2023-10-23,1,0,Timing,23,59,72,49845,Negotiation,2023-08-12,0,1,new
